id_cliente,nome_completo,cpf,data_nascimento,e-mail,telefone,cidade,uf,renda_mensal,segmento,data_cadastro
CLT-0700,Sofia Pereira,10011547734,1986-10-31,sofia.pereira63@yahoo.com.br,19921755299,Goiânia,GO,6622.7,varejo,2018-11-17
CLT-0126,Olívia Almeida Martins,33441969315,1996-09-06,olivia.martins72@bol.com.br,62925625921,São Paulo,SP,4196.22,varejo,2023-07-23
CLT-0100,Wesley Rocha,43973598933,1959-03-13,wesley.rocha90@outlook.com,,Brasília,DF,999999999.0,private,2017-04-09
CLT-0491,Tatiane Oliveira,46652752332,1989-04-23,tatiane.oliveira20@hotmail.com,41911523233,Florianópolis,SC,7061.19,premium,2017-02-06
CLT-0628,Diego Souza,25647185594,2002-06-27,diego.souza78@gmail.com,47933364717,Belo Horizonte,MG,10205.69,varejo,2022-09-20
CLT-0610,Gustavo  Gomes Freitas,73498529735,1961-04-29,gustavo.freitas66@yahoo.com.br,,Recife,PE,16945.08,varejo,2022-06-16
CLT-0071,Nicolas  Lima Oliveira,42622189092,1988-05-07,nicolas.oliveira16@yahoo.com.br,19934807745,Goiânia,GO,2826.87,varejo,2019-11-15
CLT-0219,Mariana Santos,37710040901,1966-08-27,mariana.santos80@gmail.com,,Rio De Janeiro,RJ,11517.51,varejo,2022-07-23
CLT-0210,Kevin Araújo Dias,03248413768,2001-08-09,kevin.dias54@hotmail.com,21992646341,Belém,PA,6279.81,premium,2019-08-26
CLT-0278,Kevin Santos,32290310287,1950-10-18,kevin.santos36@bol.com.br,,Fortaleza,CE,13285.27,varejo,2020-09-10
CLT-0320,Mariana Almeida,43167045023,1987-03-30,mariana.almeida1@yahoo.com.br,85935513297,Salvador,BA,18289.92,premium,2016-05-16
CLT-0473,Sofia Ribeiro,25854218808,2070-02-28,sofia.ribeiro50@hotmail.com,47926077677,Goiânia,GO,9061.52,varejo,2021-12-23
CLT-0725,Vera Silva,06476144278,1972-10-05,vera.silva31@yahoo.com.br,62963226211,Florianópolis,SC,2013.78,varejo,2021-05-16
CLT-0361,Renato Rocha,13723081721,1972-07-11,renato.rocha48@bol.com.br,71959624428,Brasília,DF,17832.33,premium,2019-04-14
CLT-0314,Natália Gomes,79643474524,1977-07-24,natalia.gomes20@outlook.com,62961668368,Rio De Janeiro,RJ,6948.79,varejo,2024-10-05
CLT-0392,Marcos Rodrigues,07819754373,1993-12-14,marcos.rodrigues96@yahoo.com.br,81973995417,Salvador,BA,9325.0,varejo,2017-12-29
CLT-0612,Kevin Nascimento Dias,61682497939,1980-05-23,kevin.dias35@hotmail.com,85922647803,Campinas,SP,40008.45,varejo,2026-03-20
CLT-0606,Renato Barbosa Lima,93251149788,1974-04-27,renato.lima97@hotmail.com,41920403195,Manaus,AM,,varejo,2022-03-24
CLT-0146,Diego Martins,29049047128,2004-12-31,diego.martins46@outlook.com,51931715603,Brasília,DF,19074.37,varejo,2017-07-02
CLT-0365,Lucas Rocha Almeida,60508018498,2060-09-11,lucas.almeidagmail.com,31962354992,Brasília,DF,4334.8,varejo,2019-03-26
CLT-0294,Renato Ribeiro,0375830945,2060-10-15,renato.ribeiro55@hotmail.com,85912125473,Brasília,DF,19047.27,varejo,2025-09-26
CLT-0285,Fátima Ferreira Rocha,89320649693,2006-12-04,fatima.rocha17@hotmail.com,19939505916,Brasília,DF,3899.2,varejo,2025-11-17
CLT-0084,Tatiane Oliveira Lima,34902115869,1958-09-14,tatiane.lima12@bol.com.br,,Goiânia,GO,2152.56,varejo,2025-08-25
CLT-0397,Otávio Dias,74549303646,1973-11-16,otavio.dias43@yahoo.com.br,,Rio De Janeiro,RJ,42691.74,varejo,2017-07-16
CLT-0016,Carla Araújo,84987769453,2000-09-10,,81949958613,Florianópolis,SC,34487.52,premium,2022-07-18
CLT-0125,Lucas Cardoso,97558556659,2001-02-20,lucas.cardoso86@yahoo.com.br,,Curitiba,PR,10164.76,premium,2023-11-27
CLT-0651,Rafaela Pereira,14469567406,1962-03-18,rafaela.pereira31@yahoo.com.br,41969295979,Fortaleza,CE,11459.36,varejo,2020-09-14
CLT-0004,Otávio Silva Moreira,82278248963,1963-09-18,otavio.moreira40@hotmail.com,62942956107,Porto Alegre,RS,23426.14,premium,2023-05-18
CLT-0226,Felipe Souza,51826068887,1960-06-18,felipe.souza36@gmail.com,,Fortaleza,CE,45783.87,varejo,2019-01-20
CLT-0270,Larissa Moreira,31177533126,1983-10-12,larissa.moreira42@bol.com.br,21920145103,Rio De Janeiro,RJ,3401.43,varejo,2016-08-20
CLT-0264,Igor Araújo Almeida,56964430985,1982-01-17,igor.almeida81@bol.com.br,81966855725,Recife,PE,,private,2025-06-17
CLT-0085,Carla Monteiro,63294511686,1985-02-06,carla.monteiro58@hotmail.com,85985061202,Curitiba,PR,3387.94,varejo,2024-05-30
CLT-0729,Igor Souza Campos,42059868569,2074-11-29,igor.campos47@yahoo.com.br,51941104535,Curitiba,PR,20031.03,private,2026-01-05
CLT-0303,Vera Rocha Araújo,63218122764,1993-12-04,vera.araujo23@outlook.com,47949999577,Fortaleza,CE,2085.15,varejo,2022-04-29
CLT-0493,Bruno Oliveira,77546199240,2002-03-04,bruno.oliveira8@yahoo.com.br,41997958220,Brasília,DF,30357.74,premium,2018-04-30
CLT-0036,Renato Rocha,14865281685,1958-06-24,renato.rocha11@bol.com.br,41965988967,Goiânia,GO,46242.19,varejo,2018-06-23
CLT-0671,Ana Dias,23654018144,1976-09-05,ana.dias13@bol.com.br,85954353544,Rio De Janeiro,RJ,2455.46,varejo,2018-07-12
CLT-0673,Mariana Martins,95338619411,2007-09-08,,41912664776,Vitória,ES,35264.19,varejo,2021-04-16
CLT-0098,Kevin Rocha,69958669346,1990-02-06,kevin.rocha56@bol.com.br,81931853263,Goiânia,GO,5787.5,premium,2026-06-28
CLT-0236,Thiago Nascimento,85571617688,1953-06-09,thiago.nascimento39@yahoo.com.br,51931125745,Rio De Janeiro,RJ,4409.0,varejo,2019-08-04
CLT-0406,Vera Moreira,50537666081,1969-05-05,VERA.MOREIRA@HOTMAIL.COM,11916904161,Recife,PE,31757.94,private,2019-07-23
CLT-0140,Priscila Martins Freitas,49321495870,1978-10-15,,19918262735,Florianópolis,SC,10478.93,varejo,2023-10-16
CLT-0727,Lucas Ferreira,16023251071,1954-12-07,lucas.ferreira82@bol.com.br,85991691887,Curitiba,PR,4358.95,varejo,2020-12-25
CLT-0769,Olívia Dias,65974425269,1964-08-31,olivia.dias61@outlook.com,19937151920,Salvador,BA,13680.45,premium,2017-07-14
CLT-0796,Priscila Almeida Nascimento,4771158821,1978-11-02,priscila.nascimento52@yahoo.com.br,11995485548,Manaus,AM,5996.58,varejo,2015-01-17
CLT-0381,Tatiane Moreira Monteiro,75844663453,1985-01-24,tatiane.monteiro21@bol.com.br,31916022301,Vitória,ES,16268.38,premium,2018-04-24
CLT-0106,Thiago Teixeira Barbosa,16580392827,1951-09-03,thiago.barbosa70@yahoo.com.br,,Belém,PA,12709.98,varejo,2025-08-12
CLT-0195,Wesley Martins Pereira,78861405786,1977-11-07,wesley.pereira53@outlook.com,19948291305,Porto Alegre,RS,7737.1,premium,2017-11-04
CLT-0619,Érico Gomes Lima,93005195675,1977-12-24,erico.lima77@bol.com.br,41969906964,Salvador,BA,18917.86,varejo,2018-08-04
CLT-0369,Gustavo Lima,77894896340,1972-01-14,gustavo.limagmail.com,81927708804,Goiânia,GO,1573.74,varejo,2018-02-18
CLT-0569,Otávio  Barbosa Pereira,92998335876,1962-02-07,otavio.pereira10@yahoo.com.br,81983884068,Campinas,SP,12898.18,varejo,2015-12-04
CLT-0400,Wesley Santos Martins,84826691362,1963-07-06,,61970541802,Brasília,DF,11135.42,premium,2023-02-06
CLT-0734,Thiago Cardoso,00091435294,2000-07-24,thiago.cardoso18@outlook.com,11990565554,São Paulo,SP,8158.28,varejo,2024-04-04
CLT-0221,Felipe Araújo,48727178333,2004-12-16,felipe.araujo94@yahoo.com.br,62924652728,Curitiba,PR,1946.5,varejo,2018-05-08
CLT-0701,Samuel Nascimento Campos,09579475816,1986-01-01,samuel.campos60@hotmail.com,85953002926,Salvador,BA,10853.45,private,2020-06-05
CLT-0074,Marcos Araújo,17785079252,1964-12-09,marcos.araujo35@gmail.com,47928894742,Manaus,AM,,varejo,2020-06-26
CLT-0213,Yasmin Silva Barbosa,92419562525,1981-12-28,yasmin.barbosa6@gmail.com,21964901289,Rio De Janeiro,RJ,3248.01,premium,2023-07-30
CLT-0321,Wesley Ribeiro,49500507026,1983-07-05,wesley.ribeiro86@hotmail.com,47996043781,Curitiba,PR,,varejo,2017-01-24
CLT-0484,Gustavo Carvalho,07598897865,2005-08-26,gustavo.carvalho22@yahoo.com.br,41960584326,Curitiba,PR,5677.43,varejo,2023-07-29
CLT-0641,João Dias,61997165965,1954-04-24,joao.dias7@outlook.com,81976635849,Belém,PA,46488.61,varejo,2023-06-21
CLT-0057,Nicolas Barbosa,35560932048,2004-03-23,nicolas.barbosa34@outlook.com,71958363497,Florianópolis,SC,59252.74,premium,2020-07-06
CLT-0133,Gustavo Moreira,08680347644,1978-01-27,,,São Paulo,SP,5556.05,varejo,2025-02-17
CLT-0682,Helena  Ribeiro Santos,56119989965,1966-05-03,helena.santos34@yahoo.com.br,21962149231,Recife,PE,7997.93,premium,2021-03-16
CLT-0741,Ana Nascimento Ferreira,49330781117,1995-08-24,ana.ferreira60@gmail.com,71918531598,Recife,PE,,premium,2021-04-01
CLT-0081,Otávio Araújo,95392644220,2059-12-14,otavio.araujo18@hotmail.com,71915303983,Belo Horizonte,MG,15671.19,varejo,2019-12-15
CLT-0458,João  Costa,24728289540,2001-11-08,joao.costa9@yahoo.com.br,19994653994,Florianópolis,SC,1783.03,varejo,2025-02-24
CLT-0513,Felipe Cardoso,85759582819,1958-07-17,felipe.cardoso95@bol.com.br,81985819827,Goiânia,GO,56037.76,varejo,2016-08-29
CLT-0714,Karina Barbosa,60669926138,1963-08-11,,85988041553,Brasília,DF,58265.53,varejo,2024-11-19
CLT-0724,Henrique Freitas Carvalho,33598474229,1979-10-17,henrique.carvalho43@yahoo.com.br,19962927836,Goiânia,GO,18545.62,varejo,2025-10-17
CLT-0329,Paulo Rodrigues,71559835411,1981-12-08,paulo.rodrigues27@bol.com.br,81940507270,Porto Alegre,RS,11862.57,premium,2025-11-20
CLT-0307,Kevin Gomes,09329981996,1994-05-24,kevin.gomes43@yahoo.com.br,41937278731,Brasília,DF,43206.31,private,2015-06-07
CLT-0508,Yasmin Araújo Moreira,74764845593,1983-11-24,yasmin.moreira24@hotmail.com,21947979755,Salvador,BA,,varejo,2018-01-28
CLT-0560,Renato Oliveira Araújo,84507860435,2061-10-14,renato.araujo78@bol.com.br,11965281598,Porto Alegre,RS,3769.15,varejo,2020-12-27
CLT-0554,Natália Rodrigues Barbosa,01825624728,1962-02-09,natalia.barbosa82@outlook.com,51939531208,Salvador,BA,3860.69,varejo,2018-08-24
CLT-0132,Sofia Moreira Ferreira,33060463331,1952-08-05,sofia.ferreira18@bol.com.br,81990276323,Curitiba,PR,27359.06,varejo,2024-08-03
CLT-0546,Ana Almeida,06801770316,2001-11-28,ana.almeida73@bol.com.br,,Belo Horizonte,MG,27375.39,varejo,2019-06-13
CLT-0046,Yasmin Almeida,97480162456,2001-10-29,,47941896939,Vitória,ES,19600.24,varejo,2026-04-23
CLT-0726,João Campos,92528783573,2003-09-17,joao.campos74@hotmail.com,85926154626,Curitiba,PR,2668.34,varejo,2020-03-19
CLT-0388,Wesley Santos,45618517446,1960-09-29,,61940272524,Fortaleza,CE,15977.88,premium,2017-03-31
CLT-0389,Henrique Pereira,16046154021,1978-07-23,henrique.pereira98@bol.com.br,11927508814,Rio De Janeiro,RJ,8955.96,private,2024-02-08
CLT-0446,Igor Rodrigues Pereira,38906235466,1988-12-09,igor.pereira97@yahoo.com.br,31978606513,Porto Alegre,RS,14854.52,premium,2023-11-23
CLT-0485,Karina Souza Teixeira,87644867649,1966-04-20,karina.teixeira37@bol.com.br,51924587877,Curitiba,PR,2708.18,varejo,2022-10-18
CLT-0407,Fátima Costa,68293844013,1952-06-12,fatima.costa33@outlook.com,85983304179,Recife,PE,2082.75,varejo,2018-01-23
CLT-0452,Diego Gomes,23839728339,2003-09-23,diego.gomes58@hotmail.com,21991911492,Brasília,DF,54473.92,premium,2019-09-18
